NumID,PlayerID,birthYear,birthMonth,birthDay,Nationality,nameLast,nameFirst,nameGiven,weight,height,bats,throws,debutYear,debutTeam,Name,Position,SigningBonus,Salary,DraftOrder,DebutYearTeam
389,54537,2001,5,10,Korea,Jung,Hyeon-Su,Jung Hyeon-Su,185,71,L,L,2024,Lotte,정현수,Pitcher,15000만원,4000만원,24 롯데 2라운드 13순위,24롯데
390,54561,2005,8,15,Korea,Jeon,Mi-Reu,Jeon Mi-Reu,220,74,R,R,2024,Lotte,전미르,Pitcher,30000만원,4300만원,24 롯데 1라운드 3순위,24롯데
391,54567,2005,4,12,Korea,Kang,Seong-U,Kang Seong-U,170,72,R,R,2024,Lotte,강성우,Infielder,7000만원,3100만원,24 롯데 5라운드 43순위,24롯데
392,54595,2005,2,22,Korea,Lee,Seon-U,Lee Seon-U,163,71,R,R,2024,Lotte,이선우,Outfielder,5000만원,3000만원,24 롯데 7라운드 63순위,24롯데
393,54598,2004,3,20,Korea,Lee,Ho-Jun,Lee Ho-Jun,159,68,L,R,2024,Lotte,이호준,Infielder,10000만원,3100만원,24 롯데 3라운드 23순위,24롯데
394,54608,2003,7,8,Korea,Kim,Min-Jae,Kim Min-Jae,187,74,R,R,2024,KIA,김민재,Pitcher,4000만원,3100만원,24 KIA 8라운드 76순위,24KIA
395,54612,1994,9,9,USA,Crowe,Wil,Crowe Wil,238,73,R,R,2024,KIA,크로우,Pitcher,200000달러,600000달러,24 KIA 자유선발,24KIA
396,54614,2003,4,25,Korea,Kim,Du-Hyeon,Kim Du-Hyeon,176,70,R,R,2024,KIA,김두현,Infielder,3000만원,3100만원,24 KIA 11라운드 106순위,24KIA
397,54615,1993,3,27,USA,Stout,James,Stout James,203,75,L,L,2024,KIA,스타우트,Pitcher,,45000달러,24 KIA 부상 대체 외국인선수,24KIA
398,54640,1993,2,8,USA,Naile,James,Naile James,183,76,R,R,2024,KIA,네일,Pitcher,200000달러,1200000달러,24 KIA 자유선발,24KIA
399,54645,2002,9,8,Korea,Kim,Min-Ju,Kim Min-Ju,187,72,R,R,2024,KIA,김민주,Pitcher,5000만원,3100만원,24 KIA 7라운드 66순위,24KIA
400,54664,1996,7,25,USA,Aldred,Thomas,Aldred Thomas,205,75,L,L,2024,KIA,알드레드,Pitcher,25000달러,300000달러,24 KIA 부상 대체 외국인선수,24KIA
401,54666,1995,6,3,USA,Lauer,Eric,Lauer Eric,207,75,R,L,2024,KIA,라우어,Pitcher,50000달러,300000달러,24 KIA 자유선발,24KIA
402,54705,2001,1,5,Korea,Kim,Do-Bin,Kim Do-Bin,209,75,R,R,2024,Hanwha,김도빈,Pitcher,,3100만원,24 한화 육성선수,24한화
403,54720,1996,7,18,Panama,Barria,Jaime,Barria Jaime,209,73,R,R,2024,Hanwha,바리아,Pitcher,70000달러,480000달러,24 한화 자유선발,24한화
404,54729,2005,8,22,Korea,Hwang,Jun-Seo,Hwang Jun-Seo,172,73,L,L,2024,Hanwha,황준서,Pitcher,35000만원,4500만원,24 한화 1라운드 1순위,24한화
405,54730,1998,11,10,Venezuela,Perlaza,Yonathan,Perlaza Yonathan,194,69,R,R,2024,Hanwha,페라자,Outfielder,200000달러,600000달러,24 한화 자유선발,24한화
406,54755,1996,12,10,USA,Weiss,Ryan,Weiss Ryan,209,76,R,R,2024,Hanwha,와이스,Pitcher,12000달러,600000달러,24 한화 부상 대체 외국인선수,24한화
407,54768,2004,11,2,Korea,Cho,Dong-Uk,Cho Dong-Uk,181,75,L,L,2024,Hanwha,조동욱,Pitcher,15000만원,4000만원,24 한화 2라운드 11순위,24한화
408,54795,1999,10,16,Korea,Hwang,Yeong-Muk,Hwang Yeong-Muk,176,70,L,R,2024,Hanwha,황영묵,Infielder,8000만원,8300만원,24 한화 4라운드 31순위,24한화
409,54802,2005,7,26,Korea,Park,Gi-Ho,Park Gi-Ho,176,72,R,R,2024,SSG,박기호,Pitcher,9000만원,3000만원,24 SSG 3라운드 30순위,24SSG
410,54803,2003,10,16,Korea,Choi,Hyeon-Seok,Choi Hyeon-Seok,198,73,R,R,2024,SSG,최현석,Pitcher,7000만원,3000만원,24 SSG 4라운드 40순위,24SSG
411,54804,1995,7,3,USA,Dugger,Robert,Dugger Robert,183,72,R,R,2024,SSG,더거,Pitcher,100000달러,650000달러,24 SSG 자유선발,24SSG
412,54805,2005,7,12,Korea,Park,Ji-Hwan,Park Ji-Hwan,165,72,R,R,2024,SSG,박지환,Infielder,20000만원,6200만원,24 SSG 1라운드 10순위,24SSG
413,54807,2003,12,29,Korea,Park,Seong-Bin,Park Seong-Bin,203,74,R,R,2024,SSG,박성빈,Pitcher,5000만원,3100만원,24 SSG 7라운드 70순위,24SSG
414,54812,2003,1,3,Korea,Jung,Jun-Jae,Jung Jun-Jae,150,65,L,R,2024,SSG,정준재,Infielder,6000만원,7500만원,24 SSG 5라운드 50순위,24SSG
415,54815,2001,10,24,Korea,Jung,Hyeon-Seung,Jung Hyeon-Seung,176,71,L,L,2024,SSG,정현승,Outfielder,5000만원,3000만원,24 SSG 6라운드 60순위,24SSG
416,54833,1994,3,22,USA,Anderson,Shaun,Anderson Shaun,183,76,R,R,2024,SSG,앤더슨,Pitcher,,1150000달러,24 SSG 자유선발,24SSG
417,54843,2001,6,4,Japan,Shirakawa,Keisho,Shirakawa Keisho,194,71,R,R,2024,SSG,시라카와,Pitcher,,4000000엔,24 SSG 부상 대체 외국인선수,24SSG
418,54900,2005,7,16,Korea,Lim,Sang-Hyeon,Lim Sang-Hyeon,196,72,R,R,2024,NC,임상현,Pitcher,15000만원,3700만원,24 NC 2라운드 15순위,24NC
419,54903,2005,3,31,Korea,Choi,U-Seok,Choi U-Seok,198,75,R,R,2024,NC,최우석,Pitcher,6000만원,3000만원,24 NC 5라운드 45순위,24NC
420,54904,2002,1,5,Korea,Son,Ju-Hwan,Son Ju-Hwan,187,70,R,R,2024,NC,손주환,Pitcher,6000만원,3000만원,24 NC 6라운드 55순위,24NC
421,54905,2005,4,4,Korea,Kim,Se-Hun,Kim Se-Hun,170,69,R,R,2024,NC,김세훈,Infielder,5000만원,3000만원,24 NC 7라운드 61순위,24NC
422,54913,2001,9,7,Korea,Kim,Min-Gyu,Kim Min-Gyu,185,72,R,R,2024,NC,김민규,Pitcher,,3000만원,24 NC 육성선수,24NC
423,54920,1994,9,17,USA,Castano,Daniel,Castano Daniel,229,75,L,L,2024,NC,카스타노,Pitcher,130000달러,520000달러,24 NC 자유선발,24NC
424,54930,1992,11,23,USA,Hart,John,Hart John,198,77,L,L,2024,NC,하트,Pitcher,200000달러,500000달러,24 NC 자유선발,24NC
425,54944,1991,3,26,USA,Davidson,Matt,Davidson Matt,229,75,R,R,2024,NC,데이비슨,Infielder,140000달러,1200000달러,24 NC 자유선발,24NC
426,55138,1999,1,25,Australia,Wynne,Cohen,Wynne Cohen,190,76,R,R,2025,LG,코엔 윈,Pitcher,,11000달러,25 LG 부상 대체 외국인선수,25LG
427,55146,1993,12,26,Venezuela,Chirinos,Yonny,Chirinos Yonny,225,74,R,R,2025,LG,치리노스,Pitcher,200000달러,800000달러,25 LG 자유선발,25LG
428,55167,2005,1,14,Korea,Kim,Yeong-U,Kim Yeong-U,198,73,R,R,2025,LG,김영우,Pitcher,20000만원,3000만원,25 LG 1라운드 10순위,25LG
429,55208,1992,12,4,USA,Cave,Jake,Cave Jake,198,72,L,L,2025,Doosan,케이브,Outfielder,200000달러,800000달러,25 두산 자유선발,25두산
430,55215,2003,5,1,Korea,Yang,Jae-Hun,Yang Jae-Hun,196,73,R,R,2025,Doosan,양재훈,Pitcher,5000만원,3000만원,25 두산 7라운드 66순위,25두산
431,55239,1996,4,23,USA,Logue,Zach,Logue Zach,185,72,L,L,2025,Doosan,잭로그,Pitcher,100000달러,700000달러,25 두산 자유선발,25두산
432,55252,2006,7,13,Korea,Park,Jun-Sun,Park Jun-Sun,176,71,R,R,2025,Doosan,박준순,Infielder,26000만원,3000만원,25 두산 1라운드 6순위,25두산
433,55257,1994,1,31,USA,Irvin,Cole,Irvin Cole,225,76,L,L,2025,Doosan,콜어빈,Pitcher,200000달러,800000달러,25 두산 자유선발,25두산
434,55267,2006,9,11,Korea,Hong,Min-Gyu,Hong Min-Gyu,192,72,L,R,2025,Doosan,홍민규,Pitcher,10000만원,3000만원,25 두산 3라운드 26순위,25두산
435,55300,2002,7,17,Korea,Son,Him-Chan,Son Him-Chan,194,75,R,R,2025,Kiwoom,손힘찬,Pitcher,,3000만원,25 키움 육성선수,25키움
436,55301,2001,3,2,Korea,Lee,Jun-U,Lee Jun-U,205,72,R,R,2025,Kiwoom,이준우,Pitcher,,3000만원,25 키움 육성선수,25키움
437,55313,2006,4,13,Korea,Jung,Hyeon-U,Jung Hyeon-U,201,71,L,L,2025,Kiwoom,정현우,Pitcher,50000만원,3000만원,25 키움 1라운드 1순위,25키움
438,55322,1995,7,9,USA,Rosenberg,Kenny,Rosenberg Kenny,198,73,L,L,2025,Kiwoom,로젠버그,Pitcher,,700000달러,25 키움 자유선발,25키움
439,55359,2006,12,22,Korea,Kim,Seo-Jun,Kim Seo-Jun,183,74,L,R,2025,Kiwoom,김서준,Pitcher,22000만원,3000만원,25 키움 1라운드 7순위,25키움
440,55370,2006,8,15,Korea,Yang,Hyeon-Jong,Yang Hyeon-Jong,185,70,R,R,2025,Kiwoom,양현종,Infielder,7000만원,3000만원,25 키움 6라운드 51순위,25키움
441,55371,2005,11,4,Korea,Kwon,Hyeok-Bin,Kwon Hyeok-Bin,165,73,R,R,2025,Kiwoom,권혁빈,Infielder,5000만원,3000만원,25 키움 7라운드 61순위,25키움
442,55392,2006,11,27,Korea,Eo,Jun-Seo,Eo Jun-Seo,192,72,L,R,2025,Kiwoom,어준서,Infielder,11000만원,3000만원,25 키움 3라운드 21순위,25키움
443,55393,2005,11,10,Korea,Yeo,Dong-Uk,Yeo Dong-Uk,198,71,R,R,2025,Kiwoom,여동욱,Infielder,10000만원,3000만원,25 키움 3라운드 27순위,25키움
444,55396,2006,10,20,Korea,Yoon,Hyeon,Yoon Hyeon,198,74,R,R,2025,Kiwoom,윤현,Pitcher,8000만원,3000만원,25 키움 4라운드 31순위,25키움
445,55397,2006,3,2,Korea,Jeon,Tae-Hyeon,Jeon Tae-Hyeon,181,71,L,R,2025,Kiwoom,전태현,Infielder,8000만원,3000만원,25 키움 5라운드 41순위,25키움
446,55438,2006,3,3,Korea,Shim,Jae-Hun,Shim Jae-Hun,176,71,R,R,2025,Samsung,심재훈,Infielder,16000만원,3000만원,25 삼성 2라운드 13순위,25삼성
447,55440,2006,3,10,Korea,Ham,Su-Ho,Ham Su-Ho,194,71,L,L,2025,Samsung,함수호,Outfielder,9000만원,3000만원,25 삼성 4라운드 33순위,25삼성
448,55455,2006,1,1,Korea,Bae,Chan-Seung,Bae Chan-Seung,187,71,L,L,2025,Samsung,배찬승,Pitcher,40000만원,3000만원,25 삼성 1라운드 3순위,25삼성
449,55536,1996,3,25,USA,Davidson,Matt,Davidson Matt,214,74,L,L,2025,Lotte,데이비슨,Pitcher,350000달러,500000달러,25 롯데 자유선발,25롯데
450,55563,2006,1,23,Korea,Park,Jae-Yeop,Park Jae-Yeop,203,72,R,R,2025,Lotte,박재엽,Catcher,8000만원,3000만원,25 롯데 4라운드 34순위,25롯데
451,55568,2006,1,21,Korea,Park,Se-Hyeon,Park Se-Hyeon,194,72,R,R,2025,Lotte,박세현,Pitcher,15000만원,3000만원,25 롯데 2라운드 14순위,25롯데
452,55633,1994,10,17,USA,Oller,Adam,Oller Adam,225,76,R,R,2025,KIA,올러,Pitcher,200000달러,600000달러,25 KIA 자유선발,25KIA
453,55636,2006,12,8,Korea,Park,Jae-Hyeon,Park Jae-Hyeon,161,71,L,R,2025,KIA,박재현,Outfielder,10000만원,3000만원,25 KIA 3라운드 25순위,25KIA
454,55645,1991,8,27,USA,Wisdom,Patrick,Wisdom Patrick,218,74,R,R,2025,KIA,위즈덤,Infielder,200000달러,800000달러,25 KIA 자유선발,25KIA
455,55712,2002,7,23,Korea,Lee,Seung-Hyeon,Lee Seung-Hyeon,170,68,L,R,2025,Hanwha,이승현,Infielder,,3000만원,25 한화 육성선수,25한화
456,55730,1994,4,25,USA,Ponce,Cody,Ponce Cody,254,78,R,R,2025,Hanwha,폰세,Pitcher,200000달러,800000달러,25 한화 자유선발,25한화
457,55734,1997,11,25,Dominica Republic,Florial,Estevan,Florial Estevan,194,73,L,R,2025,Hanwha,플로리얼,Outfielder,50000달러,700000달러,25 한화 자유선발,25한화
458,55743,2006,11,7,Korea,Jung,U-Ju,Jung U-Ju,194,72,R,R,2025,Hanwha,정우주,Pitcher,50000만원,3000만원,25 한화 1라운드 2순위,25한화
459,55764,2006,5,13,Korea,Kwon,Min-Gyu,Kwon Min-Gyu,198,74,L,L,2025,Hanwha,권민규,Pitcher,16000만원,3000만원,25 한화 2라운드 12순위,25한화
460,55832,2006,11,21,Korea,Lee,Yul-Ye,Lee Yul-Ye,198,72,R,R,2025,SSG,이율예,Catcher,22000만원,3000만원,25 SSG 1라운드 8순위,25SSG
461,55844,1992,4,9,USA,McBroom,Ryan,McBroom Ryan,218,75,R,L,2025,SSG,맥브룸,Outfielder,,75000달러,25 SSG 부상 대체 외국인선수,25SSG
462,55855,1994,12,28,USA,White,Tyler,White Tyler,209,75,R,R,2025,SSG,화이트,Pitcher,,1000000달러,25 SSG 자유선발,25SSG
463,55897,2001,11,23,Korea,Hong,Dae-In,Hong Dae-In,168,69,L,R,2025,SSG,홍대인,Infielder,3000만원,3000만원,25 SSG 9라운드 88순위,25SSG
464,55903,1996,7,9,USA,O'Riley,Garrett,O'Riley Garrett,220,75,R,R,2025,NC,라일리,Pitcher,120000달러,520000달러,25 NC 자유선발,25NC
465,55912,1997,5,23,USA,Allen,Logan,Allen Logan,231,73,L,L,2025,NC,로건,Pitcher,140000달러,560000달러,25 NC 자유선발,25NC
466,55995,2006,10,26,Korea,Kim,Tae-Hun,Kim Tae-Hun,194,74,R,R,2025,NC,김태훈,Pitcher,12000만원,3000만원,25 NC 2라운드 17순위,25NC
467,60032,1987,7,22,Korea,Kim,Jong-Chan,Kim Jong-Chan,225,74,R,R,2010,Police,김종찬,Outfielder,,,12 NC 자유선발,10경찰
468,60100,1988,5,9,Korea,Baek,Jin-U,Baek Jin-U,174,70,R,R,2010,LG,백진우,,,,09 LG 육성선수,10LG
469,60102,1986,3,17,Korea,Lee,Tae-Won,Lee Tae-Won,172,70,R,R,2010,LG,이태원,Catcher,,,10 LG 5라운드 33순위,10LG
470,60105,1991,7,29,Korea,Bae,Min-Gwan,Bae Min-Gwan,205,73,R,R,2011,Police,배민관,Pitcher,,,10 LG 8라운드 64순위,11경찰
471,60139,1981,7,12,USA,Dumatrait,Phil ,Dumatrait Phil ,203,74,R,L,,,더마트레,Pitcher,,,10 LG 자유선발,
472,60140,1987,5,13,Korea,Shin,Jeong-Rak,Shin Jeong-Rak,172,70,L,R,2010,LG,신정락,Pitcher,30000만원,8000만원,10 LG 1라운드 1순위,10LG
473,60146,1991,11,20,Korea,Lee,Seung-Hyeon,Lee Seung-Hyeon,203,71,R,R,2010,LG,이승현,Pitcher,10000만원,24000만원,10 LG 2라운드 16순위,10LG
474,60154,1983,2,23,Mexico,Gonzalez,Edgar,Gonzalez Edgar,216,74,R,R,,,곤잘레스,Pitcher,,,10 LG 자유선발,
475,60156,1974,10,21,Japan,Okamoto,Shinya,Okamoto Shinya,209,72,R,R,,,오카모토,Pitcher,,,10 LG 자유선발,
476,60164,1991,7,12,Korea,Yoo,Gyeong-Guk,Yoo Gyeong-Guk,172,70,R,R,2010,LG,유경국,Pitcher,,,10 LG 3라운드 17순위,10LG
477,60181,1988,2,20,Korea,Kim,Ji-Yong,Kim Ji-Yong,190,69,R,R,2010,LG,김지용,,,,10 LG 9라운드 65순위,10LG
478,60184,1991,5,17,Korea,Kim,Chang-Hyeok,Kim Chang-Hyeok,176,70,R,R,2015,LG,김창혁,Catcher,5000만원,3000만원,10 LG 6라운드 48순위,15LG
479,60198,1992,2,23,Korea,Lee,Seong-Jin,Lee Seong-Jin,190,71,R,R,2012,LG,이성진,Pitcher,,,10 LG 4라운드 32순위,12LG
480,60240,1980,10,27,Dominica Republic,Jimenez,Kelvin,Jimenez Kelvin,196,74,R,R,,,히메네스,Pitcher,,,10 두산 자유선발,
481,60255,1991,2,5,Korea,Jang,Min-Ik,Jang Min-Ik,218,81,L,L,2010,Doosan,장민익,Pitcher,,,10 두산 1라운드 7순위,10두산
482,60263,1990,10,4,Korea,Lee,Jae-Hak,Lee Jae-Hak,185,71,R,R,2010,Doosan,이재학,Pitcher,10000만원,18000만원,10 두산 2라운드 10순위,10두산
483,60264,1991,7,19,Korea,Jung,Dae-Hyeon,Jung Dae-Hyeon,214,73,L,L,2010,Doosan,정대현,Pitcher,8000만원,4500만원,10 두산 3라운드 23순위,10두산
484,60288,1991,10,22,Korea,Kim,Eung-Min,Kim Eung-Min,198,70,R,R,2012,Doosan,김응민,,,,10 두산 육성선수,12두산
485,60296,1987,3,1,Korea,Kim,Dong-Gil,Kim Dong-Gil,170,70,R,R,2010,Doosan,김동길,Infielder,,,10 두산 육성선수,10두산
486,60304,1987,3,10,Korea,Lee,Chang-Seop,Lee Chang-Seop,170,72,R,R,2010,Nexen,이창섭,Infielder,,,10 넥센 5라운드 34순위,10넥센
487,60329,1977,3,15,Australia,Burnside,Adrian,Burnside Adrian,209,75,L,L,,,번사이드,Pitcher,,,10 넥센 자유선발,
488,60336,1991,11,9,Korea,Moon,Seong-Hyeon,Moon Seong-Hyeon,196,72,R,R,2010,Nexen,문성현,Pitcher,8000만원,7500만원,10 넥센 4라운드 31순위,10넥센
489,60337,1991,5,8,Korea,Kim,Dae-Yu,Kim Dae-Yu,203,74,L,L,2010,Nexen,김대유,Pitcher,6000만원,12000만원,10 넥센 3라운드 18순위,10넥센
490,60339,1991,10,2,Korea,Kim,Geon-Tae,Kim Geon-Tae,185,73,R,R,2010,Nexen,김건태,,,,10 넥센 1라운드 2순위,10넥센
491,60340,1987,10,29,Korea,Jang,Jong-Deok,Jang Jong-Deok,201,72,R,R,,,장종덕,Infielder,,,10 넥센 9라운드 66순위,
492,60342,1987,2,7,Korea,Jung,Hoe-Chan,Jung Hoe-Chan,231,76,R,R,2010,Nexen,정회찬,Pitcher,,,10 넥센 2라운드 15순위,10넥센
493,60343,1987,5,11,Korea,Lee,Hae-Chang,Lee Hae-Chang,187,72,R,R,2010,Nexen,이해창,,,,10 넥센 7라운드 50순위,10넥센
494,60404,1988,7,11,Korea,Song,Ju-Ho,Song Ju-Ho,165,71,L,R,2010,Samsung,송주호,Outfielder,,,07 삼성 육성선수,10삼성
495,60430,1978,2,12,USA,Redding,Tim,Redding Tim,220,71,R,R,,,레딩,Pitcher,,,10 삼성 자유선발,
496,60439,1986,10,20,Korea,Lee,Gyu-Dae,Lee Gyu-Dae,192,72,L,R,,,이규대,Pitcher,,,10 삼성 7라운드 53순위,
497,60441,1987,5,13,Korea,Lim,Jin-U,Lim Jin-U,216,73,R,R,2010,Samsung,임진우,Pitcher,,,10 삼성 1라운드 5순위,10삼성
498,60456,1988,1,2,Korea,Baek,Sang-Won,Baek Sang-Won,168,70,L,R,2010,Samsung,백상원,Infielder,,,10 삼성 4라운드 28순위,10삼성
499,60457,1988,1,21,Korea,Kim,Hyeon-U,Kim Hyeon-U,245,73,R,R,2010,Samsung,김현우,Pitcher,,,10 삼성 2라운드 12순위,10삼성
500,60464,1991,7,31,Korea,Moon,Seon-Yeop,Moon Seon-Yeop,176,69,L,L,2010,Samsung,문선엽,Outfielder,,,10 삼성 9라운드 69순위,10삼성
501,60496,1990,11,13,Korea,Kim,Dong-Eun,Kim Dong-Eun,165,69,R,R,2015,KT,김동은,Infielder,,,10 삼성 육성선수,15KT
502,60523,1987,7,18,Korea,Jung,Hun,Jung Hun,187,71,R,R,2010,Lotte,정훈,Infielder,,20000만원,06 현대 육성선수,10롯데
503,60526,1987,5,17,Korea,Byeon,Yong-Seon,Byeon Yong-Seon,165,72,L,R,2010,Lotte,변용선,Catcher,,,10 롯데 5라운드 38순위,10롯데
504,60558,1991,11,18,Korea,Oh,Tae-Gon,Oh Tae-Gon,194,73,R,R,2010,Lotte,오태곤,Outfielder,9000만원,15000만원,10 롯데 3라운드 22순위,10롯데
505,60559,1989,3,10,Korea,Park,Si-Yeong,Park Si-Yeong,203,71,R,R,2010,Lotte,박시영,Pitcher,,5000만원,08 롯데 2차 4라운드 31순위,10롯데
506,60566,1989,2,5,Korea,Lee,Sang-Ho,Lee Sang-Ho,181,71,R,R,2013,NC,이상호,Infielder,,7000만원,10 롯데 육성선수,13NC
507,60594,1982,10,4,USA,Sadowski,Brian,Sadowski Brian,194,76,R,R,,,사도스키,Pitcher,,,10 롯데 자유선발,
508,60605,1987,5,10,Korea,Hong,Jae-Ho,Hong Jae-Ho,174,71,R,R,2010,KIA,홍재호,Infielder,,,10 KIA 7라운드 51순위,10KIA
509,60630,1987,9,28,Korea,Kim,Tae-Hun,Kim Tae-Hun,168,73,R,R,,,김태훈,Catcher,,,10 KIA 2차 6라운드 46순위,
510,60634,1991,10,8,Korea,Lim,Gi-Jun,Lim Gi-Jun,190,72,L,L,2010,KIA,임기준,Pitcher,10000만원,8700만원,10 KIA 2라운드 14순위,10KIA
511,60635,1991,4,27,Korea,Lee,Jeong-Hun,Lee Jeong-Hun,192,72,R,R,2010,KIA,이정훈,Pitcher,,,10 KIA 8라운드 62순위,10KIA
512,60636,1991,9,20,Korea,Shim,Dong-Seop,Shim Dong-Seop,205,73,L,L,2010,KIA,심동섭,Pitcher,18000만원,8000만원,10 KIA 1라운드 3순위,10KIA
513,60648,1991,6,30,Korea,Lee,In-Haeng,Lee In-Haeng,185,73,L,R,2010,KIA,이인행,,,,10 KIA 3라운드 19순위,10KIA
514,60649,1982,3,13,USA,Wright,Matt,Wright Matt,198,76,R,R,,,라이트,Pitcher,,,10 KIA 자유선발,
515,60655,1987,7,15,Korea,Lim,Han-Yong,Lim Han-Yong,165,71,L,R,2010,KIA,임한용,Outfielder,,,10 KIA 4라운드 30순위,10KIA
516,60658,1986,12,21,Korea,Choi,Byeong-Yeon,Choi Byeong-Yeon,183,70,R,R,2015,KIA,최병연,Infielder,,,10 KIA 육성선수,15KIA
517,60667,1986,5,8,Korea,Lee,Jong-Hwan,Lee Jong-Hwan,198,69,L,L,2010,KIA,이종환,Outfielder,,,09 KIA 육성선수,10KIA
518,60693,1987,9,7,Korea,Lee,Jun-Ho,Lee Jun-Ho,196,72,R,R,2011,KIA,이준호,Outfielder,,,10 KIA 육성선수,11KIA
519,60697,1979,8,13,Dominica Republic,Colon,Roman,Colon Roman,236,78,R,R,,,콜론,Pitcher,,,10 KIA 자유선발,
520,60713,1991,6,21,Korea,An,Seung-Min,An Seung-Min,209,72,R,R,2010,Hanwha,안승민,Pitcher,,,10 한화 3라운드 20순위,10한화
521,60724,1987,5,4,Korea,Lee,Sang-Hun,Lee Sang-Hun,165,67,R,R,2010,Hanwha,이상훈,,,,10 한화 4라운드 29순위,10한화
522,60726,1981,1,13,Dominica Republic,Capellan,Jose,Capellan Jose,231,77,R,R,,,카페얀,Pitcher,,,10 한화 자유선발,
523,60727,1981,3,5,Cuba,Bueno,Yoslan,Bueno Yoslan,176,69,L,L,,,부에노,Pitcher,,,10 한화 자유선발,
524,60729,1982,12,31,Dominica Republic,De Paula,Jose,De Paula Jose,209,74,R,R,,,데폴라,Pitcher,,,10 한화 자유선발,
525,60757,1991,2,28,Korea,Kim,Gyeong-Tae,Kim Gyeong-Tae,198,72,L,L,2010,Hanwha,김경태,Pitcher,5000만원,3600만원,10 한화 7라운드 52순위,10한화
526,60759,1991,10,22,Korea,Kim,Jae-U,Kim Jae-U,159,71,L,R,,,김재우,Outfielder,,,10 한화 2라운드 13순위,
527,60764,1991,10,23,Korea,Kim,Yong-Ju,Kim Yong-Ju,161,69,L,L,2010,Hanwha,김용주,Pitcher,,,10 한화 1라운드 4순위,10한화
528,60768,1990,7,3,Korea,Lee,Tae-Yang,Lee Tae-Yang,214,76,L,R,2010,Hanwha,이태양,Pitcher,7000만원,27000만원,10 한화 5라운드 36순위,10한화
529,60805,1987,3,28,Korea,Choi,Yun-Seok,Choi Yun-Seok,165,68,R,R,2010,SK,최윤석,,,,10 SK 5라운드 40순위,10SK
530,60841,1991,8,13,Korea,Park,Jong-Hun,Park Jong-Hun,198,73,R,R,2010,SK,박종훈,Pitcher,10000만원,110000만원,10 SK 2라운드 9순위,10SK
531,60845,1987,11,9,Korea,Moon,Gwang-Eun,Moon Gwang-Eun,187,71,R,R,2010,SK,문광은,Pitcher,15000만원,7500만원,10 SK 1라운드 8순위,10SK
532,60848,1987,4,29,Korea,Choi,Won-Jae,Choi Won-Jae,203,73,R,R,2010,SK,최원재,Pitcher,,,10 SK 9라운드 72순위,10SK
533,60860,1987,5,23,Korea,Kim,Jeong-Hun,Kim Jeong-Hun,205,72,R,R,2010,SK,김정훈,Catcher,,,10 SK 3라운드 24순위,10SK
534,60864,1987,3,10,Korea,Lee,Sang-Baek,Lee Sang-Baek,220,71,R,R,2010,SK,이상백,Pitcher,,,10 SK 6라운드 41순위,10SK
535,60865,1989,11,29,Korea,An,Jeong-Gwang,An Jeong-Gwang,194,72,R,R,2010,SK,안정광,Infielder,,,08 SK 2차 7라운드 50순위,10SK
536,60891,1988,2,8,Korea,Cho,Seong-U,Cho Seong-U,201,74,R,R,2010,SK,조성우,Infielder,,,10 SK 8라운드 57순위,10SK
537,61101,1992,11,20,Korea,Lim,Chan-Gyu,Lim Chan-Gyu,176,73,R,R,2011,LG,임찬규,Pitcher,30000만원,20000만원,11 LG 1라운드 2순위,11LG
538,61102,1992,7,15,Korea,Yoo,Gang-Nam,Yoo Gang-Nam,194,72,R,R,2011,LG,유강남,Catcher,4000만원,110000만원,11 LG 7라운드 50순위,11LG
539,61104,1988,3,23,Korea,Jung,Byeong-Gon,Jung Byeong-Gon,161,68,R,R,2011,LG,정병곤,,,,11 LG 9라운드 66순위,11LG
540,61108,1992,1,2,Korea,Kang,Byeong-Ui,Kang Byeong-Ui,154,71,R,R,2011,LG,강병의,Infielder,,,11 LG 6라운드 47순위,11LG
541,61114,1989,1,14,Korea,Kim,Jae-Yul,Kim Jae-Yul,218,73,R,R,2011,LG,김재율,,,,11 LG 5라운드 34순위,11LG
542,61145,1992,8,4,Korea,Lee,U-Chan,Lee U-Chan,214,73,L,L,2011,LG,이우찬,Pitcher,11000만원,10000만원,11 LG 2라운드 15순위,11LG
543,61154,1982,10,17,USA,Jukich,Ben,Jukich Ben,216,77,L,L,,,주키치,Pitcher,,,11 LG 자유선발,
544,61156,1992,7,16,Korea,Song,Yun-Jun,Song Yun-Jun,187,73,L,L,2011,LG,송윤준,Pitcher,7000만원,3500만원,11 LG 4라운드 31순위,11LG
545,61158,1983,10,6,Dominica Republic,Liz,Radhames,Liz Radhames,192,73,R,R,,,리즈,Pitcher,,,11 LG 자유선발,
546,61185,1989,7,29,Korea,Choi,In-Yeong,Choi In-Yeong,168,73,R,R,2011,LG,최인영,Pitcher,,,11 LG 육성선수,11LG
547,61186,1988,10,20,Korea,Lee,Cheon-Ung,Lee Cheon-Ung,198,72,L,L,2012,LG,이천웅,Outfielder,,8000만원,11 LG 육성선수,12LG
548,61194,1988,2,5,Korea,Lee,Min-Jae,Lee Min-Jae,170,70,L,L,2012,LG,이민재,Outfielder,,,11 LG 육성선수,12LG
549,61197,1988,5,10,Korea,Choi,Yeong-Jin,Choi Yeong-Jin,192,73,R,R,2012,LG,최영진,Infielder,,6500만원,11 LG 육성선수,12LG
