playerID,yearID,lgID,teamID,stint,G,CG,SHO,W,L,SV,HLD,WPCT,BFP,IPouts,H,HR,BB,HBP,SO,R,ER,ERA
77563,2013,KBO,Lotte,1,12,0,0,2,1,0,1,0.667,114,78,32,4,9,0,18,17,14,4.97
77563,2014,KBO,Lotte,1,10,0,0,1,3,0,0,0.25,135,81,42,4,15,3,16,28,28,9.33
77563,2015,KBO,Lotte,1,14,0,0,3,8,0,0,0.273,255,165,69,7,25,1,35,43,40,6.55
77563,2016,KBO,KT,1,16,0,0,0,0,0,0,-,160,103,55,7,10,0,24,32,29,7.99
77563,2017,KBO,KT,1,70,0,0,4,3,6,4,0.571,277,198,68,4,16,4,57,32,29,3.95
77563,2018,KBO,KT,1,11,0,0,0,0,2,3,-,43,33,6,0,5,1,14,3,3,2.61
77563,2020,KBO,KT,1,18,0,0,1,1,0,1,0.5,65,45,11,2,10,0,7,9,9,5.4
77566,2010,KBO,Lotte,1,22,1,0,8,3,0,0,0.727,514,372,126,11,31,10,44,63,57,4.14
77566,2011,KBO,Lotte,1,39,0,0,3,5,1,2,0.375,262,175,74,9,25,5,16,52,40,6.35
77566,2012,KBO,Lotte,1,8,0,0,0,0,0,0,-,43,28,12,1,7,1,4,8,8,9.39
77566,2013,KBO,Lotte,1,10,0,0,3,3,0,0,0.5,148,90,33,3,20,9,17,23,23,6.9
77566,2015,KBO,Lotte,1,5,0,0,0,2,0,0,0,71,39,15,1,18,4,9,10,9,6.23
77591,2007,KBO,Lotte,1,25,2,0,5,5,0,0,0.5,504,351,115,13,49,6,76,52,50,3.85
77591,2008,KBO,Lotte,1,26,2,1,12,7,0,0,0.632,663,462,154,7,70,6,114,78,64,3.76
77591,2009,KBO,Lotte,1,29,3,3,13,8,0,0,0.619,735,508,175,25,68,8,104,92,88,4.72
77591,2010,KBO,Lotte,1,27,1,0,14,6,0,0,0.7,709,504,156,20,60,9,113,90,82,4.39
77591,2011,KBO,Lotte,1,30,0,0,13,10,0,0,0.565,730,519,181,17,59,7,126,84,80,4.18
77591,2012,KBO,Lotte,1,28,0,0,7,11,0,0,0.389,687,489,158,12,57,8,117,73,60,3.31
77591,2013,KBO,Lotte,1,29,0,0,12,6,0,0,0.667,720,508,171,11,64,4,133,74,70,3.76
77591,2014,KBO,Lotte,1,24,0,0,8,11,0,0,0.421,572,366,166,16,43,10,89,91,81,5.98
77591,2015,KBO,Lotte,1,25,0,0,8,7,0,0,0.533,551,375,131,17,46,4,112,71,66,4.75
77591,2016,KBO,Lotte,1,10,0,0,1,2,0,0,0.333,201,126,62,6,21,2,35,43,40,8.71
77591,2017,KBO,Lotte,1,30,0,0,11,5,0,1,0.688,558,393,132,19,41,4,113,63,61,4.21
77591,2018,KBO,Lotte,1,22,0,0,3,4,0,0,0.429,361,237,93,8,35,4,68,58,54,6.15
77591,2019,KBO,Lotte,1,11,0,0,0,1,0,0,0,64,45,16,2,6,0,13,7,7,4.4
77591,2020,KBO,Lotte,1,22,0,0,2,2,0,1,0.5,119,79,30,2,14,3,25,17,17,6.2
77637,2007,KBO,KIA,1,31,0,0,1,2,0,0,0.333,217,154,39,7,31,2,48,24,23,4.17
77637,2008,KBO,KIA,1,48,0,0,0,5,0,5,0,340,232,77,4,48,1,56,49,49,5.83
77637,2009,KBO,KIA,1,29,0,0,12,5,0,1,0.706,627,451,133,14,58,2,139,55,52,3.15
77637,2010,KBO,KIA,1,30,1,1,16,8,0,0,0.667,748,510,169,9,98,6,145,84,80,4.25
77637,2011,KBO,KIA,1,28,1,0,7,9,0,0,0.438,492,321,116,9,69,4,74,74,73,6.18
77637,2012,KBO,KIA,1,28,0,0,1,2,0,2,0.333,201,123,51,3,31,4,26,25,23,5.05
77637,2013,KBO,KIA,1,19,1,0,9,3,0,0,0.75,443,319,99,10,43,6,95,38,36,3.1
77637,2014,KBO,KIA,1,29,0,0,16,8,0,0,0.667,732,516,162,12,77,4,165,85,81,4.25
77637,2015,KBO,KIA,1,32,1,1,15,6,0,1,0.714,756,555,150,18,78,7,157,52,50,2.44
77637,2016,KBO,KIA,1,31,3,0,10,12,0,0,0.455,850,603,191,19,77,2,146,96,82,3.68
77637,2017,KBO,KIA,1,31,1,0,20,6,0,0,0.769,808,582,209,17,45,0,158,88,74,3.44
77637,2018,KBO,KIA,1,29,3,0,13,11,0,0,0.542,772,555,199,21,43,2,152,88,85,4.15
77637,2019,KBO,KIA,1,29,2,2,16,8,0,0,0.667,731,559,165,6,33,2,163,56,47,2.29
77637,2020,KBO,KIA,1,31,0,0,11,10,0,0,0.524,746,519,180,13,64,5,149,99,90,4.7
77637,2022,KBO,KIA,1,30,0,0,12,7,0,0,0.632,743,528,170,14,50,3,141,86,75,3.85
77637,2023,KBO,KIA,1,29,0,0,9,11,0,0,0.45,729,513,181,13,48,1,133,78,68,3.58
77637,2024,KBO,KIA,1,29,3,0,11,5,0,0,0.688,727,516,174,21,41,6,129,86,78,4.1
77637,2025,KBO,KIA,1,8,0,0,1,4,0,0,0.2,188,126,49,2,19,2,31,29,27,5.79
77641,2007,KBO,KIA,1,18,0,0,3,2,0,0,0.6,201,130,55,5,17,4,19,29,24,5.18
77641,2008,KBO,KIA,1,12,0,0,0,2,0,0,0,118,72,40,3,11,1,10,22,22,8.49
77641,2009,KBO,KIA,1,20,0,0,1,0,0,0,1,139,90,37,4,10,3,18,20,18,5.4
77641,2012,KBO,KIA,1,1,0,0,0,0,0,0,-,7,6,1,0,0,0,0,0,0,0
77641,2013,KBO,KIA,1,3,0,0,0,0,0,0,-,25,15,8,1,1,1,5,4,4,7.2
77649,2007,KBO,KIA,1,30,0,0,0,1,1,10,0,144,100,32,3,20,3,15,11,11,3.13
77658,2007,KBO,KIA,1,22,0,0,8,10,0,0,0.444,543,381,123,11,62,5,58,57,55,3.92
77658,2008,KBO,Woori,1,11,0,0,2,5,0,0,0.286,264,172,81,6,24,3,25,47,43,6.95
77659,2007,KBO,KIA,1,6,0,0,2,2,0,0,0.5,137,96,28,8,12,0,24,16,15,4.22
77726,2007,KBO,Hanwha,1,28,0,0,11,13,0,0,0.458,714,477,143,7,104,10,140,81,73,4.15
77746,2007,KBO,Hanwha,1,13,0,0,1,1,0,0,0.5,81,61,16,1,8,4,15,8,8,3.86
77746,2011,KBO,Hanwha,1,12,0,0,0,0,0,0,-,51,34,20,3,2,0,3,11,9,8.38
77746,2012,KBO,Hanwha,1,25,0,0,1,1,0,2,0.5,131,97,34,6,7,1,19,24,21,6.16
77746,2013,KBO,Hanwha,1,3,0,0,0,0,0,0,-,19,9,5,0,3,3,3,4,4,12
77748,2007,KBO,Hanwha,1,2,0,0,0,0,0,0,-,8,10,2,0,0,1,2,1,1,5.4
77748,2008,KBO,Hanwha,1,33,0,0,4,5,0,0,0.444,292,198,70,7,31,3,34,36,33,4.55
77748,2009,KBO,Hanwha,1,33,0,0,8,14,0,0,0.364,575,355,160,24,64,17,85,107,102,7.87
77748,2010,KBO,Hanwha,1,9,0,0,0,4,0,0,0,189,123,36,7,37,3,21,32,31,6.92
77748,2011,KBO,Hanwha,1,26,0,0,5,13,1,0,0.278,561,391,132,18,56,2,109,78,71,4.97
77748,2012,KBO,Hanwha,1,32,1,0,8,9,0,1,0.471,612,441,137,9,45,9,102,69,66,4.06
77748,2013,KBO,Hanwha,1,42,0,0,5,10,0,11,0.333,635,445,142,25,60,12,96,93,88,5.4
77748,2014,KBO,Hanwha,1,17,0,0,0,4,1,2,0,161,97,55,8,17,0,22,39,38,11.15
77759,2011,KBO,Hanwha,1,4,0,0,0,0,0,0,-,16,13,4,0,3,1,3,3,3,10.13
77829,2007,KBO,SK,1,20,0,0,3,7,0,0,0.3,342,231,80,5,41,4,52,35,31,3.62
77829,2008,KBO,SK,1,27,1,1,16,4,0,0,0.8,659,486,127,9,63,2,150,50,43,2.39
77829,2009,KBO,SK,1,21,1,0,12,2,0,0,0.857,568,417,121,14,53,4,112,46,43,2.8
77829,2010,KBO,SK,1,31,2,1,17,7,0,0,0.708,797,586,153,13,84,5,183,56,51,2.37
77829,2011,KBO,SK,1,17,1,0,4,6,0,0,0.4,328,225,70,6,45,2,61,45,40,4.84
77829,2012,KBO,SK,1,16,0,0,8,5,0,0,0.615,347,250,85,9,36,2,65,44,39,4.3
77829,2013,KBO,SK,1,25,0,0,10,9,0,0,0.526,580,399,128,12,68,4,102,72,66,4.47
77829,2014,KBO,SK,1,28,1,0,13,9,0,0,0.591,749,526,178,10,81,3,145,77,66,3.42
77829,2015,KBO,SK,1,30,1,1,14,6,0,1,0.7,754,535,173,19,66,3,160,86,73,3.72
77829,2016,KBO,SK,1,27,1,0,11,8,0,1,0.579,583,411,139,17,41,6,116,68,59,3.88
77829,2018,KBO,SK,1,25,0,0,11,8,0,0,0.579,554,408,125,16,30,2,130,48,45,2.98
77829,2019,KBO,SK,1,31,0,0,17,6,0,0,0.739,786,573,198,13,38,2,180,64,53,2.51
77829,2022,KBO,SSG,1,28,0,0,13,3,0,0,0.813,694,522,141,10,45,5,153,48,41,2.13
77829,2023,KBO,SSG,1,30,0,0,9,8,0,0,0.529,713,507,163,11,70,2,119,75,66,3.53
77829,2024,KBO,SSG,1,31,0,0,12,10,0,0,0.545,709,489,162,24,73,6,154,95,89,4.93
77829,2025,KBO,SSG,1,9,0,0,2,5,0,0,0.286,214,151,52,5,16,2,48,27,22,4.07
77854,2014,KBO,SK,1,7,0,0,1,0,0,0,1,38,24,9,0,5,0,3,9,7,8.59
77854,2015,KBO,SK,1,2,0,0,0,0,0,0,-,13,9,2,0,2,0,1,2,2,6
77860,2007,KBO,SK,1,32,1,0,17,8,0,0,0.68,800,559,167,13,86,13,98,74,67,3.27
77860,2008,KBO,SK,1,26,0,0,5,3,0,0,0.625,587,406,129,9,65,10,68,55,49,3.3
77868,2007,KBO,SK,1,32,0,0,12,4,0,0,0.75,651,441,158,9,67,5,81,72,60,3.69
77927,2015,KBO,Samsung,1,2,0,0,0,0,0,0,-,22,12,10,2,0,0,4,7,7,15.75
77927,2016,KBO,Samsung,1,56,0,0,4,6,4,9,0.4,317,216,82,9,26,5,57,42,41,5.13
77927,2017,KBO,Samsung,1,56,0,0,4,8,21,3,0.333,307,204,82,6,26,4,82,37,35,4.68
77927,2018,KBO,Samsung,1,61,0,0,5,5,6,13,0.5,290,201,65,6,25,6,74,35,32,4.34
77927,2019,KBO,Samsung,1,61,0,0,3,3,11,15,0.5,302,214,64,7,33,3,53,29,28,3.62
77927,2020,KBO,Samsung,1,31,0,0,0,3,0,4,0,170,108,46,6,16,0,26,24,23,5.75
77927,2021,KBO,Samsung,1,41,0,0,0,0,0,2,-,174,109,46,4,27,1,24,30,28,7.27
77927,2022,KBO,Samsung,1,19,0,0,0,3,0,0,0,139,90,38,1,15,3,17,20,19,5.7
77927,2023,KBO,Samsung,1,17,0,0,1,1,0,1,0.5,96,60,28,2,12,2,11,17,17,7.91
77927,2024,KBO,Samsung,1,1,0,0,0,0,0,0,-,6,1,5,0,0,0,0,5,5,135
78119,2008,KBO,LG,1,38,0,0,3,2,0,0,0.6,419,280,88,7,59,7,37,54,49,4.81
78119,2009,KBO,LG,1,12,0,0,2,3,0,0,0.4,184,111,46,6,29,4,37,27,25,6.19
78119,2010,KBO,LG,1,14,0,0,1,2,0,0,0.333,143,84,37,5,19,4,13,31,30,9.64
78119,2011,KBO,LG,1,12,0,0,0,0,0,0,-,98,69,21,0,11,1,12,13,10,3.91
78135,2010,KBO,LG,1,2,0,0,1,0,0,0,1,43,34,11,1,5,0,5,7,7,6.52
78148,2008,KBO,LG,1,39,0,0,3,13,0,2,0.188,490,321,131,10,36,9,59,70,65,5.5
78148,2009,KBO,LG,1,55,0,0,6,5,2,10,0.545,342,231,81,12,35,5,56,49,49,5.78
78148,2013,KBO,LG,1,4,0,0,0,0,0,0,-,21,15,7,1,1,0,1,3,3,5.4
78148,2014,KBO,LG,1,51,0,0,1,3,3,8,0.25,239,163,57,5,27,5,41,26,26,4.44
78148,2015,KBO,LG,1,32,0,0,3,6,1,5,0.333,191,132,49,3,14,5,32,27,27,5.52
78148,2016,KBO,LG,1,6,0,0,0,0,0,0,-,34,24,7,0,3,1,4,3,3,3.38
78148,2017,KBO,LG,1,61,0,0,8,7,7,3,0.533,280,190,75,5,25,4,57,43,40,5.84
78148,2018,KBO,LG,1,66,0,0,5,3,27,0,0.625,299,195,76,5,24,7,50,36,35,4.85
78148,2019,KBO,LG,1,13,0,0,1,1,6,0,0.5,49,33,11,0,6,0,11,5,2,1.64
78148,2020,KBO,LG,1,19,1,1,7,4,0,0,0.636,470,333,116,10,31,4,85,51,43,3.51
78148,2021,KBO,Kiwoom,1,23,1,1,9,5,0,0,0.643,497,345,133,6,27,6,59,55,51,4.01
78148,2022,KBO,Kiwoom,1,20,0,0,5,6,0,0,0.455,390,264,106,13,28,6,42,55,52,5.36
78148,2023,KBO,Kiwoom,1,14,1,0,2,8,0,0,0.2,295,216,71,4,13,2,35,40,38,4.75
78148,2024,KBO,Kiwoom,1,4,0,0,0,2,0,0,0,74,48,26,3,3,1,5,14,14,7.88
78149,2009,KBO,LG,1,16,0,0,0,1,1,0,0,128,81,34,3,15,5,10,15,15,5.13
78149,2014,KBO,Samsung,1,1,0,0,0,0,0,0,-,2,1,1,1,0,0,1,1,1,27
78164,2008,KBO,LG,1,8,0,0,0,0,0,0,-,38,28,12,1,2,2,4,7,7,8.22
78164,2009,KBO,LG,1,1,0,0,0,0,0,0,-,3,2,1,0,0,0,0,0,0,0
78232,2008,KBO,Doosan,1,21,0,0,6,7,0,0,0.462,448,310,126,3,23,1,46,62,48,4.25
78232,2009,KBO,Doosan,1,29,0,0,11,10,0,0,0.524,649,444,176,18,48,6,89,93,84,5.11
78232,2010,KBO,Doosan,1,28,1,0,13,6,0,0,0.684,662,469,163,12,50,8,128,77,69,4.02
78232,2011,KBO,Doosan,1,28,2,1,16,7,1,0,0.696,732,532,188,12,35,6,89,68,61,3.13
78232,2012,KBO,Doosan,1,28,1,0,6,9,0,0,0.4,691,492,182,13,41,8,63,91,82,4.52
78232,2013,KBO,Doosan,1,17,0,0,5,6,0,0,0.455,267,183,77,6,18,7,20,41,37,5.52
78232,2014,KBO,LG,1,6,0,0,0,1,0,0,0,44,27,14,2,4,1,3,13,13,14.04
78243,2008,KBO,Doosan,1,15,0,0,0,1,0,0,0,113,88,18,1,8,7,24,8,5,1.63
78243,2009,KBO,Doosan,1,5,0,0,0,0,0,0,-,59,36,15,4,7,2,9,11,11,8.25
78243,2016,KBO,NC,1,21,0,0,0,0,1,3,-,90,70,10,2,11,6,27,4,4,1.66
78247,2009,KBO,Doosan,1,30,0,0,9,6,0,3,0.6,527,351,114,21,71,4,96,75,68,5.23
78247,2010,KBO,Doosan,1,30,0,0,4,3,0,1,0.571,436,295,102,17,49,5,86,74,69,6.42
78247,2011,KBO,Doosan,1,6,0,0,0,1,0,0,0,96,66,26,6,10,2,5,16,15,6.33
78247,2012,KBO,Doosan,1,53,0,0,5,2,1,22,0.714,260,198,35,2,29,2,69,18,14,1.93
78247,2013,KBO,Doosan,1,55,0,0,5,4,5,9,0.556,309,216,51,8,45,2,77,22,20,2.5
78247,2014,KBO,Doosan,1,12,0,0,0,3,0,1,0,109,63,26,4,20,2,17,21,20,8.57
78247,2016,KBO,Doosan,1,11,0,0,0,1,5,1,0,54,36,12,0,9,0,17,7,7,5.25
78247,2017,KBO,Doosan,1,11,0,0,1,1,0,0,0.5,84,51,20,2,11,2,7,17,15,7.94
78247,2018,KBO,Doosan,1,17,0,0,1,0,0,0,1,66,49,13,1,12,2,13,7,7,4.3
78247,2019,KBO,Doosan,1,3,0,0,0,0,0,0,-,26,22,5,1,4,1,5,3,3,4.76
78247,2020,KBO,KIA,1,57,0,0,4,5,0,17,0.444,229,144,32,5,54,3,61,27,27,5.06
78247,2021,KBO,KIA,1,49,0,0,4,1,0,12,0.8,160,108,33,6,19,3,33,19,19,4.75
78247,2022,KBO,KIA,1,24,0,0,2,1,0,1,0.667,100,70,19,3,15,1,19,16,14,5.82
78248,2008,KBO,Doosan,1,5,0,0,0,0,0,0,-,19,16,5,0,3,0,2,1,1,2.45
78248,2009,KBO,Doosan,1,64,0,0,5,2,1,16,0.714,301,222,59,1,14,11,48,21,16,1.95
78248,2010,KBO,Doosan,1,73,0,0,6,4,0,22,0.6,331,246,68,7,16,11,67,37,33,3.62
78248,2011,KBO,Doosan,1,51,0,0,1,4,0,14,0.2,228,157,50,4,24,7,40,27,25,4.44
78248,2012,KBO,Doosan,1,21,0,0,3,2,0,3,0.6,75,52,22,2,7,3,5,15,15,8.62
78248,2013,KBO,NC,1,28,0,0,0,0,0,1,-,105,67,27,0,12,5,13,12,11,4.79
78248,2014,KBO,NC,1,25,0,0,1,1,0,1,0.5,107,75,25,1,7,3,11,9,5,1.8
78248,2015,KBO,NC,1,6,0,0,0,0,0,0,-,47,34,11,1,4,2,3,4,4,3.72
78248,2018,KBO,KT,1,42,0,0,2,0,0,5,1,183,118,57,7,11,5,23,29,28,6.69
78256,2008,KBO,Doosan,1,12,0,0,0,6,0,0,0,161,105,49,0,10,3,20,23,22,5.66
78257,2008,KBO,Doosan,1,33,0,0,2,0,0,1,1,140,99,27,1,20,1,19,19,16,4.45
78257,2009,KBO,Doosan,1,7,0,0,0,1,0,1,0,55,42,12,0,9,0,8,3,3,2.03
78257,2010,KBO,Doosan,1,1,0,0,0,0,0,0,-,1,0,0,0,1,0,0,0,0,-
78257,2015,KBO,Doosan,1,47,0,0,5,9,0,4,0.357,486,313,120,12,68,3,108,88,80,7.01
78257,2016,KBO,Doosan,1,55,0,0,5,2,1,4,0.714,294,186,68,8,40,1,56,38,34,4.94
78333,2008,KBO,Woori,1,18,0,0,1,0,8,0,1,85,63,16,1,5,4,18,2,2,0.86
78352,2009,KBO,Woori,1,2,0,0,0,0,0,0,-,8,3,2,0,3,0,0,4,4,36
78352,2012,KBO,Nexen,1,3,0,0,0,0,0,0,-,18,12,3,0,3,0,2,2,2,4.5
78352,2013,KBO,NC,1,54,0,0,6,6,4,9,0.5,264,199,41,10,32,2,63,29,27,3.76
78352,2014,KBO,NC,1,41,0,0,6,3,1,5,0.667,240,162,50,5,29,2,53,28,26,4.39
78352,2015,KBO,NC,1,61,0,0,1,5,31,0,0.167,266,192,57,7,21,1,72,28,27,3.8
78352,2016,KBO,NC,1,65,0,0,1,3,26,6,0.25,302,210,61,5,30,5,91,22,20,2.57
78352,2017,KBO,NC,1,60,0,0,4,3,29,0,0.571,272,198,60,10,23,1,62,27,27,3.68
78352,2018,KBO,NC,1,8,0,0,0,1,3,0,0,33,21,8,2,2,0,9,6,5,6.43
78352,2019,KBO,NC,1,20,0,0,0,1,0,2,0,64,45,14,1,8,1,10,6,4,2.4
78352,2020,KBO,NC,1,44,0,0,7,2,0,11,0.778,179,118,39,4,23,2,44,26,22,5.26
78352,2021,KBO,NC,1,46,0,0,0,3,0,17,0,178,123,35,2,20,4,29,23,17,3.79
78352,2022,KBO,Doosan,1,32,0,0,0,0,2,6,-,124,84,26,3,10,3,21,15,12,3.95
78352,2023,KBO,Kiwoom,1,51,0,0,2,2,26,1,0.5,209,145,51,3,17,2,40,16,13,2.51
78352,2024,KBO,Samsung,1,60,0,0,2,1,1,28,0.667,253,165,60,4,30,2,50,26,24,3.98
78352,2025,KBO,Samsung,1,8,0,0,0,0,0,1,-,37,28,10,4,4,0,4,6,5,5.87
78353,2008,KBO,Woori,1,22,0,0,0,4,1,0,0,162,114,29,0,20,2,30,20,17,4.03
78353,2009,KBO,Woori,1,27,0,0,2,4,0,0,0.333,299,202,72,10,43,2,48,53,51,6.99
78353,2010,KBO,Nexen,1,24,0,0,7,8,0,0,0.467,385,270,91,10,41,1,60,51,49,4.9
78353,2011,KBO,LG,1,25,0,0,4,9,0,0,0.308,528,358,128,10,67,2,68,75,71,5.43
78366,2008,KBO,Woori,1,6,0,0,1,0,0,0,1,29,21,6,0,5,0,3,4,4,5.68
78366,2014,KBO,NC,1,1,0,0,0,0,0,0,-,5,3,2,0,0,0,0,1,1,9
78366,2015,KBO,NC,1,21,0,0,1,0,0,0,1,128,82,28,2,23,4,21,17,14,4.91
78366,2016,KBO,NC,1,25,0,0,2,0,0,1,1,131,87,33,2,15,4,18,20,19,6.04
78366,2017,KBO,NC,1,7,0,0,0,0,0,0,-,39,31,10,1,3,2,7,6,6,6.23
78366,2018,KBO,NC,1,8,0,0,1,0,0,0,1,42,34,11,1,4,1,4,7,6,5.59
78366,2019,KBO,NC,1,7,0,0,0,0,0,0,-,29,18,12,1,1,0,6,7,7,11.81
78430,2008,KBO,Samsung,1,7,0,0,0,6,0,0,0,139,78,44,4,16,2,12,33,31,10.73
78431,2008,KBO,Samsung,1,7,0,0,1,3,0,1,0.25,125,94,30,3,7,0,20,11,10,3.03
78435,2008,KBO,Samsung,1,17,0,0,6,8,0,0,0.429,364,246,92,10,29,6,49,54,53,5.82
78517,2009,KBO,Lotte,1,20,0,0,0,1,0,3,0,54,39,7,1,11,1,7,10,10,7.3
78517,2010,KBO,Lotte,1,5,0,0,0,1,0,1,0,23,9,9,2,5,1,2,9,8,24
78517,2019,KBO,KT,1,8,0,0,0,0,0,0,-,33,24,4,1,4,0,11,1,1,1.13
78517,2020,KBO,KT,1,42,0,0,0,3,0,5,0,189,130,38,1,27,2,26,30,28,6.05
78517,2021,KBO,KT,1,10,0,0,0,0,0,0,-,56,36,16,2,6,0,10,10,9,6.75
78517,2022,KBO,KT,1,20,0,0,0,1,0,0,0,77,51,16,2,16,1,15,16,15,8.27
78517,2023,KBO,KT,1,12,0,0,0,1,0,0,0,65,39,14,0,10,5,6,9,6,4.15
78517,2024,KBO,KT,1,2,0,0,0,0,0,0,-,11,6,5,0,1,0,0,2,2,9
78536,2009,KBO,Lotte,1,1,0,0,0,1,0,0,0,13,10,2,0,6,0,0,5,5,27
78536,2010,KBO,Lotte,1,3,0,0,0,2,0,0,0,39,28,15,2,3,0,4,12,12,14.09
78536,2018,KBO,Lotte,1,5,0,0,0,0,0,0,-,19,12,8,2,1,0,2,5,5,13.5
78536,2020,KBO,Lotte,1,46,0,0,0,1,0,0,0,216,150,48,1,26,2,43,22,17,3.1
78536,2021,KBO,Lotte,1,39,0,0,2,2,0,9,0.5,160,108,32,4,24,4,31,22,20,5.09
78536,2022,KBO,Lotte,1,10,0,0,0,0,0,1,-,43,30,6,0,8,0,8,5,5,4.5
78543,2008,KBO,Lotte,1,32,0,0,2,1,1,5,0.667,206,148,45,6,21,3,18,20,17,3.21
78543,2009,KBO,Lotte,1,18,0,0,0,5,0,0,0,244,156,66,14,27,6,27,45,42,7.36
78543,2010,KBO,Lotte,1,36,0,0,2,1,3,3,0.667,190,135,46,9,12,3,33,24,24,4.87
78543,2011,KBO,Lotte,1,23,0,0,1,0,0,1,1,127,91,31,3,11,3,21,15,15,4.71
78543,2012,KBO,Lotte,1,1,0,0,0,0,0,0,-,7,2,4,0,1,0,0,4,3,40.5
78543,2013,KBO,Hanwha,1,7,0,0,0,0,0,0,-,38,25,9,0,6,3,2,7,7,9.45
78550,2010,KBO,Lotte,1,13,1,1,5,2,0,0,0.714,266,196,61,9,16,5,44,32,28,3.96
78550,2011,KBO,Lotte,1,24,0,0,0,3,0,1,0,166,105,46,2,17,1,29,29,26,6.69
78550,2012,KBO,Lotte,1,24,0,0,2,0,0,0,1,168,127,37,3,13,1,24,20,17,3.76
78550,2013,KBO,Lotte,1,15,0,0,1,0,0,0,1,222,157,57,4,25,2,22,28,23,4.09
78550,2014,KBO,Doosan,1,2,0,0,0,0,0,0,-,12,6,7,0,1,0,0,5,5,33.75
78550,2015,KBO,Doosan,1,9,0,0,0,0,0,0,-,80,48,22,4,9,3,13,15,15,8.8
78551,2008,KBO,Lotte,1,13,0,0,2,1,8,0,0.667,51,43,14,1,3,0,10,4,4,2.84
78552,2013,KBO,Lotte,1,2,0,0,0,1,0,0,0,10,6,3,0,1,0,2,3,2,9
78552,2014,KBO,Lotte,1,3,0,0,0,0,0,0,-,37,22,18,2,2,0,3,19,16,25.41
78552,2016,KBO,Lotte,1,6,0,0,0,0,0,0,-,43,27,14,2,5,0,7,9,9,9.72
78552,2017,KBO,Hanwha,1,31,0,0,0,1,0,1,0,167,117,42,4,15,0,40,26,25,5.87
78552,2018,KBO,Hanwha,1,2,0,0,0,0,0,0,-,8,10,3,1,0,0,2,1,1,5.4
78574,2008,KBO,Lotte,1,19,1,0,5,5,0,0,0.5,450,310,115,5,52,4,43,55,52,4.6
78627,2008,KBO,KIA,1,14,0,0,3,6,0,1,0.333,308,210,72,5,31,4,28,47,38,4.89
78640,2008,KBO,KIA,1,16,0,0,5,5,0,0,0.5,346,240,90,7,25,4,45,37,36,4.08
78640,2009,KBO,KIA,1,21,0,0,5,4,0,0,0.556,367,240,101,12,30,8,53,56,54,6.13
78640,2010,KBO,KIA,1,24,0,0,9,7,0,0,0.563,572,420,134,10,29,11,68,53,52,3.34
78640,2011,KBO,KIA,1,30,1,0,8,9,2,2,0.471,562,393,144,7,36,11,84,68,62,4.28
78640,2012,KBO,KIA,1,29,2,2,9,8,0,0,0.529,663,480,143,7,51,7,97,51,46,2.59
78640,2013,KBO,KIA,1,19,0,0,5,9,0,0,0.357,394,252,116,5,33,4,36,69,61,6.54
78640,2014,KBO,KIA,1,16,0,0,0,2,0,2,0,152,99,45,6,10,3,18,25,23,6.4
78640,2015,KBO,KIA,1,9,0,0,1,4,0,0,0.2,174,120,52,5,8,5,16,23,22,4.95
78648,2008,KBO,KIA,1,10,0,0,2,5,0,0,0.286,265,183,61,2,31,0,42,29,27,3.98
78650,2008,KBO,KIA,1,1,0,0,0,0,0,0,-,3,0,3,0,0,0,0,3,3,-
78650,2009,KBO,KIA,1,3,0,0,0,0,0,0,-,17,12,4,0,1,0,4,0,0,0
78650,2010,KBO,KIA,1,12,0,0,2,5,0,0,0.286,197,123,47,5,23,6,37,29,26,5.71
78665,2008,KBO,KIA,1,12,0,0,0,2,0,0,0,191,138,43,2,19,4,23,18,15,2.98
78726,2008,KBO,Hanwha,1,59,0,0,3,6,31,0,0.333,257,192,52,3,23,4,63,21,20,2.84
78726,2009,KBO,Hanwha,1,45,0,0,2,5,13,0,0.286,203,150,43,2,20,1,56,20,16,2.88
78730,2008,KBO,Hanwha,1,11,0,0,0,0,0,0,-,30,22,6,0,7,0,3,4,4,6.35
78730,2009,KBO,Hanwha,1,1,0,0,0,0,0,0,-,2,1,0,0,1,0,1,0,0,0
78730,2010,KBO,Hanwha,1,1,0,0,0,0,0,0,-,2,0,2,0,0,0,0,1,1,-
78730,2011,KBO,Hanwha,1,1,0,0,0,0,0,0,-,9,6,3,0,0,0,0,1,1,4.5
78730,2014,KBO,Hanwha,1,1,0,0,0,0,0,0,-,3,0,3,0,0,0,0,2,2,-
78730,2015,KBO,Hanwha,1,3,0,0,0,0,0,0,-,10,13,2,1,1,0,0,2,2,6.75
78760,2008,KBO,Hanwha,1,2,0,0,0,0,0,0,-,11,13,3,0,2,0,1,0,0,0
78760,2012,KBO,Hanwha,1,16,0,0,0,0,0,2,-,42,33,4,2,5,3,6,6,6,5.23
78760,2013,KBO,Hanwha,1,13,0,0,2,0,0,1,1,72,45,17,0,8,4,2,6,6,3.6
78760,2014,KBO,Hanwha,1,34,0,0,3,2,1,0,0.6,205,129,64,4,14,9,14,38,34,7.23
78760,2015,KBO,Hanwha,1,51,0,0,1,1,0,2,0.5,162,108,44,4,14,5,12,21,19,4.75
78760,2016,KBO,Hanwha,1,36,0,0,1,0,0,0,1,171,121,47,3,10,1,26,24,21,4.89
78819,2013,KBO,SK,1,19,0,0,5,5,0,0,0.5,390,276,85,5,36,8,50,40,36,3.55
